cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1958-04-01,41.9300,-0.7870,-0.3213,-0.1901,-0.2197,-0.2420,-0.2568,-0.1657,-0.0532,-0.0421,0.0200,0.0400
1958-04-02,41.6000,-0.2885,-0.5986,-0.4776,-0.3396,-0.3333,-0.3329,-0.3325,-0.2431,-0.1343,0.0300,0.0400
1958-04-03,41.4800,-0.3616,-0.5416,-0.4960,-0.4309,-0.3297,-0.3261,-0.3268,-0.3272,-0.2482,0.0400,0.0400
1958-04-07,41.3300,0.2420,-0.3260,-0.4823,-0.4629,-0.4174,-0.3351,-0.3313,-0.3312,-0.3311,0.0100,0.0400
1958-04-08,41.4300,0.5310,-0.0604,-0.1368,-0.3015,-0.3225,-0.3082,-0.2534,-0.2603,-0.2682,0.0200,0.0400
1958-04-09,41.6500,0.1200,0.3852,0.1366,0.0301,-0.1349,-0.1804,-0.1887,-0.1558,-0.1729,0.0300,0.0400
1958-04-10,41.7000,0.0959,0.3239,0.2965,0.1324,0.0482,-0.0923,-0.1374,-0.1501,-0.1252,0.0400,0.0400
1958-04-11,41.7400,0.6229,0.1079,0.2478,0.2462,0.1251,0.0562,-0.0653,-0.1082,-0.1227,0.0500,0.0400
1958-04-14,42.0000,1.0238,0.3583,0.2790,0.3411,0.3213,0.2081,0.1373,0.0210,-0.0267,0.0100,0.0400
1958-04-15,42.4300,-0.7778,0.8172,0.5786,0.4646,0.4773,0.4383,0.3250,0.2487,0.1332,0.0200,0.0400
1958-04-16,42.1000,0.3563,0.1183,0.2845,0.2377,0.2143,0.2663,0.2628,0.1854,0.1330,0.0300,0.0400
1958-04-17,42.2500,1.0888,-0.2134,0.1972,0.3022,0.2613,0.2379,0.2790,0.2744,0.2044,0.0400,0.0400
1958-04-18,42.7100,0.5151,0.7180,0.2204,0.4189,0.4586,0.3988,0.3594,0.3803,0.3651,0.0500,0.0400
1958-04-21,42.9300,-0.3028,0.7940,0.6490,0.2941,0.4378,0.4677,0.4153,0.3789,0.3952,0.0100,0.0400
1958-04-22,42.8000,0.0000,0.1050,0.4282,0.4101,0.1739,0.3135,0.3566,0.3245,0.3021,0.0200,0.0400
1958-04-23,42.8000,0.7944,-0.1519,0.0700,0.3212,0.3279,0.1448,0.2684,0.3117,0.2881,0.0300,0.0400
1958-04-24,43.1400,0.5100,0.3956,0.1631,0.2505,0.4152,0.4053,0.2377,0.3342,0.3654,0.0400,0.0400
1958-04-25,43.3600,-0.3229,0.6474,0.4331,0.2499,0.3023,0.4307,0.4200,0.2719,0.3537,0.0500,0.0400
1958-04-28,43.2200,-0.5090,0.0924,0.3238,0.2435,0.1347,0.1975,0.3223,0.3263,0.2050,0.0100,0.0400
1958-04-29,43.0000,1.0233,-0.4175,-0.1080,0.1158,0.0928,0.0271,0.0963,0.2180,0.2330,0.0200,0.0400
1958-04-30,43.4400,0.2302,0.2545,0.0617,0.1734,0.2961,0.2471,0.1690,0.2118,0.3072,0.0300,0.0400
1958-05-01,43.5400,0.3445,0.6208,0.2462,0.1039,0.1847,0.2849,0.2446,0.1767,0.2138,0.0400,0.0500
1958-05-02,43.6900,0.2289,0.2866,0.5280,0.2706,0.1521,0.2113,0.2934,0.2571,0.1954,0.0500,0.0500
1958-05-05,43.7900,0.5024,0.2858,0.2671,0.4528,0.2621,0.1650,0.2138,0.2852,0.2539,0.0100,0.0500
1958-05-06,44.0100,-0.1818,0.3645,0.3574,0.3257,0.4623,0.3021,0.2133,0.2500,0.3093,0.0200,0.0500
1958-05-07,43.9300,0.1366,0.1592,0.1822,0.2223,0.2238,0.3544,0.2325,0.1635,0.2015,0.0300,0.0500
1958-05-08,43.9900,0.2273,-0.0227,0.1516,0.1707,0.2051,0.2092,0.3231,0.2204,0.1605,0.0400,0.0500
1958-05-09,44.0900,-0.7711,0.1817,0.0606,0.1704,0.1820,0.2087,0.2117,0.3110,0.2211,0.0500,0.0500
1958-05-12,43.7500,-0.2971,-0.2732,-0.1365,-0.1479,-0.0182,0.0228,0.0683,0.0884,0.1902,0.0100,0.0500
1958-05-13,43.6200,-1.1463,-0.5379,-0.2815,-0.1767,-0.1778,-0.0645,-0.0228,0.0228,0.0456,0.0200,0.0500
1958-05-14,43.1200,0.5102,-0.7263,-0.7434,-0.4983,-0.3706,-0.3390,-0.2186,-0.1627,-0.1066,0.0300,0.0500
1958-05-15,43.3400,0.0461,-0.3238,-0.3152,-0.4315,-0.2983,-0.2253,-0.2191,-0.1286,-0.0889,0.0400,0.0500
1958-05-16,43.3600,-0.2768,0.2768,-0.2003,-0.2249,-0.3361,-0.2411,-0.1867,-0.1861,-0.1094,0.0500,0.0500
1958-05-19,43.2400,0.8557,-0.1155,0.0924,-0.2196,-0.2354,-0.3264,-0.2463,-0.1980,-0.1962,0.0100,0.0500
1958-05-20,43.6100,-0.1376,0.2879,0.2074,0.2823,-0.0046,-0.0538,-0.1579,-0.1092,-0.0816,0.0200,0.0500
1958-05-21,43.5500,0.5281,0.3557,0.1457,0.1209,0.1981,-0.0269,-0.0658,-0.1554,-0.1123,0.0300,0.0500
1958-05-22,43.7800,0.2056,0.1947,0.4124,0.2411,0.2023,0.2530,0.0526,0.0086,-0.0792,0.0400,0.0500
1958-05-23,43.8700,-0.0456,0.3651,0.1982,0.3604,0.2339,0.2027,0.2461,0.0719,0.0307,0.0500,0.0500
1958-05-26,43.8500,-0.1368,0.0798,0.2281,0.1371,0.2790,0.1871,0.1671,0.2094,0.0587,0.0100,0.0500
1958-05-27,43.7900,0.1370,-0.0913,0.0076,0.1369,0.0823,0.2096,0.1407,0.1289,0.1707,0.0200,0.0500
1958-05-28,43.8500,0.5473,0.0000,-0.0152,0.0399,0.1369,0.0914,0.1991,0.1402,0.1298,0.0300,0.0500
1958-05-29,44.0900,0.4990,0.3411,0.1822,0.1253,0.1413,0.2051,0.1565,0.2426,0.1855,0.0400,0.0500
1958-06-02,44.3100,0.3385,0.5204,0.3932,0.2613,0.2001,0.2009,0.2471,0.1994,0.2711,0.0100,0.0600
1958-06-03,44.4600,0.0900,0.4168,0.4591,0.3792,0.2766,0.2232,0.2206,0.2585,0.2149,0.0200,0.0600
1958-06-04,44.5000,0.1124,0.2136,0.3076,0.3665,0.3210,0.2453,0.2040,0.2041,0.2396,0.0300,0.0600
1958-06-05,44.5500,0.2020,0.1011,0.1798,0.2587,0.3154,0.2860,0.2261,0.1924,0.1938,0.0400,0.0600
1958-06-06,44.6400,-0.1568,0.1570,0.1346,0.1852,0.2472,0.2964,0.2738,0.2230,0.1934,0.0500,0.0600
1958-06-09,44.5700,-0.2019,0.0224,0.0523,0.0617,0.1167,0.1798,0.2314,0.2197,0.1806,0.0100,0.0600
1958-06-10,44.4800,0.0225,-0.1797,-0.0524,-0.0112,0.0090,0.0636,0.1252,0.1772,0.1727,0.0200,0.0600
1958-06-11,44.4900,0.5844,-0.0899,-0.1123,-0.0337,-0.0045,0.0112,0.0578,0.1124,0.1600,0.0300,0.0600
1958-06-12,44.7500,0.6034,0.3026,0.1346,0.0617,0.0897,0.0935,0.0930,0.1234,0.1647,0.0400,0.0600
1958-06-13,45.0200,0.3554,0.5904,0.4022,0.2518,0.1702,0.1754,0.1664,0.1569,0.1769,0.0500,0.0600
1958-06-16,45.1800,-0.5312,0.4767,0.5113,0.3901,0.2724,0.2011,0.2012,0.1901,0.1790,0.0100,0.0600
1958-06-17,44.9400,0.8901,-0.0888,0.1406,0.2502,0.2050,0.1376,0.0957,0.1089,0.1093,0.0200,0.0600
1958-06-18,45.3400,-1.6101,0.1772,0.2362,0.3269,0.3774,0.3188,0.2451,0.1951,0.1958,0.0300,0.0600
1958-06-19,44.6100,0.5380,-0.3669,-0.4226,-0.2277,-0.0622,0.0445,0.0414,0.0111,-0.0074,0.0400,0.0600
1958-06-20,44.8500,-0.3567,-0.5477,-0.0668,-0.1836,-0.0756,0.0370,0.1144,0.1030,0.0694,0.0500,0.0600
1958-06-23,44.6900,-0.3804,0.0893,-0.4845,-0.1393,-0.2183,-0.1224,-0.0191,0.0557,0.0520,0.0100,0.0600
1958-06-24,44.5200,0.2471,-0.3699,-0.0671,-0.4589,-0.1875,-0.2454,-0.1592,-0.0640,0.0074,0.0200,0.0600
1958-06-25,44.6300,0.4705,-0.0673,-0.1644,0.0112,-0.3180,-0.1154,-0.1754,-0.1087,-0.0297,0.0300,0.0600
1958-06-26,44.8400,0.1338,0.3577,0.1119,-0.0056,0.1029,-0.1865,-0.0319,-0.0949,-0.0446,0.0400,0.0600
1958-06-27,44.9000,0.7572,0.3009,0.2828,0.1174,0.0224,0.1080,-0.1406,-0.0112,-0.0694,0.0500,0.0600
1958-06-30,45.2400,0.0884,0.4438,0.4519,0.4009,0.2454,0.1451,0.2008,-0.0279,0.0743,0.0100,0.0600
1958-07-01,45.2800,0.0883,0.4198,0.3249,0.3606,0.3379,0.2190,0.1369,0.1867,-0.0149,0.0200,0.0700
1958-07-02,45.3200,0.3310,0.0883,0.3092,0.2656,0.3059,0.2961,0.2002,0.1308,0.1756,0.0300,0.0700
1958-07-03,45.4700,0.3299,0.2093,0.1690,0.3144,0.2785,0.3099,0.3009,0.2165,0.1531,0.0400,0.0700
1958-07-07,45.6200,-0.4822,0.3293,0.2492,0.2091,0.3173,0.2869,0.3126,0.3045,0.2292,0.0100,0.0700
1958-07-08,45.4000,-0.3304,-0.0769,0.0586,0.0660,0.0705,0.1836,0.1765,0.2127,0.2164,0.0200,0.0700
1958-07-09,45.2500,0.3757,-0.4082,-0.1614,-0.0385,-0.0132,0.0037,0.1102,0.1131,0.1522,0.0300,0.0700
1958-07-10,45.4200,0.6605,0.0221,-0.1470,-0.0275,0.0440,0.0514,0.0566,0.1432,0.1422,0.0400,0.0700
1958-07-11,45.7200,-1.2686,0.5157,0.2346,0.0550,0.1099,0.1466,0.1383,0.1321,0.2006,0.0500,0.0700
1958-07-14,45.1400,-0.0665,-0.3082,-0.0807,-0.1432,-0.2115,-0.1211,-0.0566,-0.0385,-0.0245,0.0100,0.0700
1958-07-15,45.1100,0.3104,-0.6759,-0.2280,-0.0772,-0.1280,-0.1875,-0.1133,-0.0578,-0.0416,0.0200,0.0700
1958-07-16,45.2500,0.6630,0.1217,-0.3469,-0.0938,0.0000,-0.0552,-0.1166,-0.0606,-0.0171,0.0300,0.0700
1958-07-17,45.5500,0.4830,0.4846,0.3017,-0.0939,0.0573,0.1102,0.0473,-0.0193,0.0196,0.0400,0.0700
1958-07-18,45.7700,1.2235,0.5694,0.4833,0.3468,0.0220,0.1284,0.1635,0.1019,0.0367,0.0500,0.0700
1958-07-21,46.3300,0.1727,0.8469,0.7846,0.6670,0.5219,0.2233,0.2854,0.2965,0.2271,0.0100,0.0700
1958-07-22,46.4100,-0.0215,0.6901,0.6209,0.6302,0.5669,0.4628,0.2159,0.2710,0.2824,0.0200,0.0700
1958-07-23,46.4000,0.5388,0.0754,0.4528,0.4597,0.4990,0.4679,0.3927,0.1858,0.2380,0.0300,0.0700
1958-07-24,46.6500,0.6860,0.2579,0.2295,0.4737,0.4750,0.5052,0.4777,0.4109,0.2254,0.0400,0.0700
1958-07-25,46.9700,0.3832,0.6088,0.3999,0.3433,0.5156,0.5098,0.5307,0.5036,0.4416,0.0500,0.0700
1958-07-28,47.1500,-0.4030,0.5312,0.5328,0.3954,0.3511,0.4930,0.4913,0.5118,0.4898,0.0100,0.0700
1958-07-29,46.9600,0.2768,-0.0106,0.2197,0.2983,0.2349,0.2246,0.3641,0.3784,0.4089,0.0200,0.0700
1958-07-30,47.0900,0.2124,-0.0638,0.0850,0.2338,0.2938,0.2418,0.2320,0.3530,0.3669,0.0300,0.0700
1958-07-31,47.1900,0.6357,0.2440,0.0283,0.1168,0.2294,0.2801,0.2375,0.2294,0.3372,0.0400,0.0700
1958-08-01,47.4900,0.9476,0.4225,0.3738,0.1802,0.2205,0.2970,0.3308,0.2873,0.2747,0.0500,0.0800
1958-08-04,47.9400,-0.3963,0.7859,0.5960,0.5166,0.3338,0.3418,0.3900,0.4080,0.3610,0.0100,0.0800
1958-08-05,47.7500,-0.6073,0.2717,0.3911,0.3467,0.3327,0.2110,0.2352,0.2906,0.3175,0.0200,0.0800
1958-08-06,47.4600,0.6532,-0.5041,-0.0210,0.1416,0.1556,0.1755,0.0934,0.1293,0.1901,0.0300,0.0800
1958-08-07,47.7700,0.5861,0.0210,-0.1189,0.1467,0.2433,0.2381,0.2435,0.1633,0.1874,0.0400,0.0800
1958-08-08,48.0500,0.2289,0.6157,0.2094,0.0576,0.2343,0.3002,0.2877,0.2863,0.2104,0.0500,0.0800
1958-08-11,48.1600,-0.8929,0.4054,0.4862,0.2142,0.0920,0.2333,0.2899,0.2802,0.2798,0.0100,0.0800
1958-08-12,47.7300,0.1676,-0.3337,-0.0278,0.1408,-0.0084,-0.0732,0.0717,0.1412,0.1490,0.0200,0.0800
1958-08-13,47.8100,0.2092,-0.3663,-0.1670,0.0209,0.1461,0.0209,-0.0388,0.0836,0.1441,0.0300,0.0800
1958-08-14,47.9100,-0.8558,0.1880,-0.1743,-0.0731,0.0584,0.1566,0.0478,-0.0078,0.0975,0.0400,0.0800
1958-08-15,47.5000,-0.5895,-0.3249,-0.1606,-0.3456,-0.2300,-0.0940,0.0119,-0.0654,-0.1023,0.0500,0.0800
1958-08-18,47.2200,0.1694,-0.7285,-0.4137,-0.2678,-0.3947,-0.2899,-0.1645,-0.0628,-0.1234,0.0100,0.0800
1958-08-19,47.3000,0.0423,-0.2116,-0.4295,-0.2685,-0.1809,-0.3013,-0.2248,-0.1231,-0.0373,0.0200,0.0800
1958-08-20,47.3200,0.6551,0.1057,-0.1269,-0.3116,-0.2065,-0.1438,-0.2524,-0.1916,-0.1049,0.0300,0.0800
1958-08-21,47.6300,0.2099,0.3476,0.2882,0.0686,-0.1182,-0.0632,-0.0301,-0.1393,-0.0980,0.0400,0.0800
1958-08-22,47.7300,0.0210,0.4299,0.3014,0.2684,0.0970,-0.0632,-0.0241,0.0000,-0.1004,0.0500,0.0800
1958-08-25,47.7400,0.3351,0.1152,0.2935,0.2311,0.2187,0.0842,-0.0511,-0.0184,0.0023,0.0100,0.0800
1958-08-26,47.9000,0.0209,0.1778,0.1883,0.3037,0.2518,0.2381,0.1202,-0.0026,0.0210,0.0200,0.0800
1958-08-27,47.9100,-0.5218,0.1774,0.1254,0.1464,0.2470,0.2131,0.2069,0.1077,0.0000,0.0300,0.0800
1958-08-28,47.6600,0.1888,-0.2511,-0.0558,-0.0366,0.0126,0.1186,0.1078,0.1154,0.0373,0.0400,0.0800
1958-08-29,47.7500,0.5236,-0.1677,-0.1047,0.0052,0.0084,0.0419,0.1286,0.1179,0.1236,0.0500,0.0800
1958-09-02,48.0000,0.3750,0.3551,0.0628,0.0523,0.1087,0.0941,0.1105,0.1779,0.1629,0.0200,0.0900
1958-09-03,48.1800,-0.1660,0.4471,0.3613,0.1409,0.1169,0.1531,0.1343,0.1437,0.1998,0.0300,0.0900
1958-09-04,48.1000,-0.2703,0.1039,0.2426,0.2291,0.0793,0.0695,0.1073,0.0965,0.1091,0.0400,0.0900
1958-09-05,47.9700,0.3335,-0.2186,-0.0208,0.1144,0.1292,0.0209,0.0209,0.0600,0.0557,0.0500,0.0900
1958-09-08,48.1300,0.6856,0.0312,-0.0347,0.0676,0.1581,0.1631,0.0655,0.0599,0.0904,0.0100,0.0900
1958-09-09,48.4600,-0.3095,0.5073,0.2490,0.1453,0.1910,0.2458,0.2377,0.1431,0.1296,0.0200,0.0900
1958-09-10,48.3100,0.6831,0.1860,0.2346,0.1089,0.0539,0.1072,0.1661,0.1689,0.0925,0.0300,0.0900
1958-09-11,48.6400,-0.2262,0.1857,0.3507,0.3462,0.2236,0.1588,0.1895,0.2307,0.2260,0.0400,0.0900
1958-09-12,48.5300,0.8860,0.2264,0.0481,0.2062,0.2313,0.1483,0.1035,0.1372,0.1796,0.0500,0.0900
1958-09-15,48.9600,0.7966,0.3282,0.4448,0.2571,0.3417,0.3402,0.2537,0.2015,0.2205,0.0100,0.0900
1958-09-16,49.3500,0.0000,0.8341,0.4835,0.5320,0.3651,0.4174,0.4054,0.3219,0.2681,0.0200,0.0900
1958-09-17,49.3500,0.0608,0.3951,0.5553,0.3619,0.4248,0.3036,0.3571,0.3541,0.2856,0.0300,0.0900
1958-09-18,49.3800,0.0405,0.0304,0.2836,0.4314,0.3013,0.3637,0.2686,0.3197,0.3211,0.0400,0.0900
1958-09-19,49.4000,-0.4049,0.0506,0.0338,0.2228,0.3530,0.2577,0.3172,0.2398,0.2884,0.0500,0.0900
1958-09-22,49.2000,0.7317,-0.1826,-0.1014,-0.0760,0.0973,0.2266,0.1627,0.2266,0.1678,0.0100,0.0900
1958-09-23,49.5600,0.4439,0.1620,0.1215,0.1063,0.0851,0.2025,0.2984,0.2337,0.2826,0.0200,0.0900
1958-09-24,49.7800,-0.4219,0.5839,0.2558,0.2021,0.1739,0.1449,0.2370,0.3165,0.2570,0.0300,0.0900
1958-09-25,49.5700,0.1816,0.0101,0.2485,0.0858,0.0768,0.0741,0.0635,0.1542,0.2339,0.0400,0.0900
1958-09-26,49.6600,0.4229,-0.1209,0.0671,0.2317,0.1049,0.0942,0.0895,0.0783,0.1572,0.0500,0.0900
1958-09-29,49.8700,0.3810,0.3014,0.0604,0.1559,0.2697,0.1579,0.1412,0.1312,0.1167,0.0100,0.0900
1958-09-30,50.0600,-0.1598,0.4003,0.3276,0.1406,0.2009,0.2881,0.1898,0.1712,0.1590,0.0200,0.0900
1958-10-01,49.9800,0.3801,0.1100,0.2135,0.2054,0.0803,0.1405,0.2238,0.1458,0.1342,0.0300,0.1000
1958-10-02,50.1700,0.3986,0.1098,0.1997,0.2549,0.2402,0.1303,0.1747,0.2433,0.1719,0.0400,0.1000
1958-10-03,50.3700,1.3897,0.3879,0.2060,0.2493,0.2835,0.2666,0.1687,0.2028,0.2606,0.0500,0.1000
1958-10-06,51.0700,0.0000,0.8872,0.7189,0.5010,0.4769,0.4676,0.4271,0.3219,0.3352,0.0100,0.1000
1958-10-07,51.0700,-0.0196,0.6853,0.5901,0.5378,0.3997,0.3964,0.3999,0.3729,0.2855,0.0200,0.1000
1958-10-08,51.0600,-0.0196,-0.0098,0.4504,0.4372,0.4256,0.3293,0.3364,0.3468,0.3287,0.0300,0.1000
1958-10-09,51.0500,0.6660,-0.0196,-0.0131,0.3329,0.3456,0.3511,0.2791,0.2915,0.3057,0.0400,0.1000
1958-10-10,51.3900,0.4476,0.3221,0.2085,0.1564,0.3990,0.3987,0.3959,0.3275,0.3332,0.0500,0.1000
1958-10-13,51.6200,-0.6974,0.5533,0.3635,0.2681,0.2147,0.4068,0.4054,0.4022,0.3408,0.0100,0.1000
1958-10-14,51.2600,-1.3266,-0.1264,0.1361,0.0974,0.0741,0.0618,0.2482,0.2666,0.2788,0.0200,0.1000
1958-10-15,50.5800,0.7117,-1.0212,-0.5278,-0.2294,-0.1876,-0.1596,-0.1369,0.0513,0.0892,0.0300,0.1000
1958-10-16,50.9400,1.0208,-0.3152,-0.4451,-0.2202,-0.0430,-0.0391,-0.0363,-0.0318,0.1239,0.0400,0.1000
1958-10-17,51.4600,-0.3692,0.8594,0.1307,-0.0783,0.0274,0.1334,0.1116,0.0953,0.0847,0.0500,0.1000
1958-10-20,51.2700,0.0000,0.3212,0.4490,0.0049,-0.1370,-0.0391,0.0614,0.0513,0.0434,0.0100,0.1000
1958-10-21,51.2700,-0.3901,-0.1853,0.2143,0.3367,0.0039,-0.1141,-0.0335,0.0537,0.0456,0.0200,0.1000
1958-10-22,51.0700,-0.1958,-0.1954,-0.2539,0.0634,0.1914,-0.0620,-0.1537,-0.0781,0.0043,0.0300,0.1000
1958-10-23,50.9700,-0.3139,-0.2940,-0.1957,-0.2395,0.0117,0.1270,-0.0811,-0.1590,-0.0912,0.0400,0.1000
1958-10-24,50.8100,-0.7676,-0.2555,-0.3009,-0.2254,-0.2545,-0.0424,0.0643,-0.1102,-0.1762,0.0500,0.1000
1958-10-27,50.4200,0.3173,-0.5433,-0.4271,-0.4182,-0.3339,-0.3401,-0.1455,-0.0392,-0.1831,0.0100,0.1000
1958-10-28,50.5800,0.9688,-0.2277,-0.2569,-0.2416,-0.2718,-0.2261,-0.2469,-0.0883,0.0000,0.0200,0.1000
1958-10-29,51.0700,0.3916,0.6395,0.1710,0.0493,0.0000,-0.0656,-0.0561,-0.0957,0.0283,0.0300,0.1000
1958-10-30,51.2700,0.1170,0.6742,0.5558,0.2262,0.1180,0.0655,0.0000,0.0000,-0.0414,0.0400,0.1000
1958-10-31,51.3300,0.4481,0.2534,0.4881,0.4455,0.2042,0.1178,0.0729,0.0147,0.0131,0.0500,0.1000
1958-11-03,51.5600,0.9116,0.2819,0.3179,0.4775,0.4456,0.2449,0.1652,0.1201,0.0632,0.0100,0.1100
1958-11-05,52.0300,0.8072,0.6757,0.4906,0.4656,0.5636,0.5230,0.3405,0.2591,0.2087,0.0300,0.1100
1958-11-06,52.4500,-0.3623,0.8518,0.7178,0.5690,0.5336,0.6038,0.5634,0.3993,0.3207,0.0400,0.1100
1958-11-07,52.2600,0.5932,0.2197,0.4466,0.4465,0.3813,0.3828,0.4641,0.4460,0.3132,0.0500,0.1100
1958-11-10,52.5700,0.7799,0.1145,0.3433,0.4825,0.4753,0.4164,0.4127,0.4800,0.4622,0.0100,0.1100
1958-11-11,52.9800,0.1321,0.6821,0.3358,0.4518,0.5414,0.5257,0.4683,0.4586,0.5133,0.0200,0.1100
1958-11-12,53.0500,-0.4147,0.4527,0.4981,0.2845,0.3874,0.4725,0.4688,0.4256,0.4217,0.0300,0.1100
1958-11-13,52.8300,0.4921,-0.1417,0.1637,0.2696,0.1441,0.2531,0.3449,0.3574,0.3312,0.0400,0.1100
1958-11-14,53.0900,0.2825,0.0378,0.0692,0.2453,0.3138,0.2020,0.2871,0.3632,0.3722,0.0500,0.1100
1958-11-17,53.2400,-0.2066,0.3856,0.1194,0.1225,0.2526,0.3084,0.2135,0.2864,0.3541,0.0100,0.1100
1958-11-18,53.1300,0.1318,0.0376,0.1881,0.0377,0.0565,0.1759,0.2346,0.1607,0.2313,0.0200,0.1100
1958-11-19,53.2000,0.0188,-0.0376,0.0689,0.1740,0.0565,0.0691,0.1696,0.2217,0.1574,0.0300,0.1100
1958-11-20,53.2100,-0.9585,0.0752,-0.0188,0.0564,0.1429,0.0502,0.0619,0.1507,0.1990,0.0400,0.1100
1958-11-21,52.7000,-1.2714,-0.4721,-0.2703,-0.2544,-0.1469,-0.0408,-0.0942,-0.0660,0.0272,0.0500,0.1100
1958-11-24,52.0300,-1.9412,-1.1267,-0.7408,-0.5210,-0.4579,-0.3338,-0.2159,-0.2409,-0.1994,0.0100,0.1100
1958-11-25,51.0200,1.7248,-1.6303,-1.4061,-1.0433,-0.8049,-0.7041,-0.5617,-0.4293,-0.4279,0.0200,0.1100
1958-11-26,51.9000,1.1175,-0.1263,-0.5163,-0.6309,-0.4984,-0.3916,-0.3649,-0.2830,-0.1964,0.0300,0.1100
1958-11-28,52.4800,0.4002,1.3987,0.2896,-0.1061,-0.2806,-0.2298,-0.1773,-0.1811,-0.1290,0.0500,0.1100
1958-12-01,52.6900,-0.4365,0.7512,1.0632,0.3172,-0.0038,-0.1662,-0.1393,-0.1050,-0.1164,0.0100,0.1200
1958-12-02,52.4600,0.1334,-0.0190,0.3553,0.6873,0.1650,-0.0768,-0.2053,-0.1768,-0.1420,0.0200,0.1200
1958-12-03,52.5300,0.0381,-0.1524,0.0317,0.2998,0.5762,0.1597,-0.0466,-0.1628,-0.1422,0.0300,0.1200
1958-12-04,52.5500,-0.1713,0.0856,-0.0889,0.0333,0.2474,0.4863,0.1422,-0.0359,-0.1403,0.0400,0.1200
1958-12-05,52.4600,0.0000,-0.0667,0.0000,-0.1095,-0.0076,0.1777,0.3923,0.1028,-0.0511,0.0500,0.1200
1958-12-08,52.4600,0.6862,-0.0858,-0.0445,0.0000,-0.0876,-0.0063,0.1523,0.3432,0.0914,0.0100,0.1200
1958-12-09,52.8200,1.2117,0.3419,0.1712,0.1379,0.1370,0.0412,0.0924,0.2188,0.3811,0.0200,0.1200
1958-12-10,53.4600,-0.2058,0.9409,0.6300,0.4309,0.3526,0.3162,0.2088,0.2325,0.3292,0.0300,0.1200
1958-12-11,53.3500,-0.2437,0.4962,0.5575,0.4196,0.3024,0.2586,0.2408,0.1564,0.1832,0.0400,0.1200
1958-12-12,53.2200,0.2818,-0.2252,0.2500,0.3571,0.2865,0.2108,0.1863,0.1797,0.1115,0.0500,0.1200
1958-12-15,53.3700,0.3747,0.0188,-0.0563,0.2577,0.3418,0.2856,0.2209,0.1983,0.1911,0.0100,0.1200
1958-12-16,53.5700,0.6533,0.3273,0.1374,0.0515,0.2809,0.3471,0.2982,0.2402,0.2179,0.0200,0.1200
1958-12-17,53.9200,0.4266,0.5117,0.4352,0.2663,0.1720,0.3428,0.3907,0.3426,0.2862,0.0300,0.1200
1958-12-18,54.1500,-0.1477,0.5367,0.4826,0.4325,0.2983,0.2146,0.3546,0.3950,0.3518,0.0400,0.1200
1958-12-19,54.0700,-0.6658,0.1386,0.3084,0.3245,0.3159,0.2234,0.1624,0.2913,0.3341,0.0500,0.1200
1958-12-22,53.7100,-0.5399,-0.4082,-0.1297,0.0649,0.1262,0.1518,0.0957,0.0582,0.1843,0.0100,0.1200
1958-12-23,53.4200,1.2917,-0.6067,-0.4529,-0.2322,-0.0557,0.0155,0.0532,0.0163,-0.0083,0.0200,0.1200
1958-12-24,54.1100,1.1643,0.3720,0.0248,-0.0186,0.0705,0.1670,0.1963,0.2068,0.1572,0.0300,0.1200
1958-12-29,54.7400,0.3471,1.2127,0.6347,0.3102,0.2185,0.2529,0.3094,0.3174,0.3134,0.0100,0.1200
1958-12-30,54.9300,0.5097,0.7477,0.9220,0.5617,0.3174,0.2400,0.2664,0.3141,0.3206,0.0200,0.1200
1958-12-31,55.2100,0.4166,0.4267,0.6672,0.8174,0.5506,0.3496,0.2788,0.2970,0.3359,0.0300,0.1200
1959-01-02,55.4400,0.3968,0.4609,0.4228,0.6037,0.7361,0.5277,0.3591,0.2961,0.3103,0.0500,0.0100
1959-01-05,55.6600,-0.1258,0.4050,0.4389,0.4158,0.5616,0.6786,0.5085,0.3637,0.3074,0.0100,0.0100
1959-01-06,55.5900,-1.2592,0.1348,0.2280,0.2974,0.3070,0.4464,0.5626,0.4281,0.3084,0.0200,0.0100
1959-01-07,54.8900,0.9291,-0.6970,-0.3310,-0.1444,-0.0145,0.0452,0.2018,0.3337,0.2389,0.0300,0.0100
1959-01-08,55.4000,0.6679,-0.1723,-0.1567,-0.0181,0.0686,0.1415,0.1705,0.2919,0.3992,0.0400,0.0100
1959-01-09,55.7700,0.0179,0.7916,0.1084,0.0496,0.1190,0.1683,0.2165,0.2326,0.3336,0.0500,0.0100
1959-01-12,55.7800,-0.5558,0.3407,0.5331,0.0856,0.0433,0.1021,0.1467,0.1916,0.2086,0.0100,0.0100
1959-01-13,55.4700,0.2704,-0.2697,0.0419,0.2608,-0.0433,-0.0571,0.0077,0.0586,0.1082,0.0200,0.0100
1959-01-14,55.6200,0.3776,-0.1440,-0.0899,0.0988,0.2626,0.0090,-0.0103,0.0405,0.0821,0.0300,0.0100
1959-01-15,55.8300,-0.0358,0.3230,0.0300,0.0269,0.1544,0.2815,0.0617,0.0383,0.0780,0.0400,0.0100
1959-01-16,55.8100,-0.2329,0.1702,0.2033,0.0135,0.0144,0.1227,0.2361,0.0495,0.0300,0.0500,0.0100
1959-01-19,55.6800,0.0718,-0.1345,0.0359,0.0942,-0.0359,-0.0269,0.0718,0.1774,0.0180,0.0100,0.0100
