cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_gbr,pred_logr
2000-02-11,1387.120000,0.203300,-0.877000,-1.295200,-0.656100,-0.526000,-0.445000,-0.221500,-0.195400,-0.057600,0.050000,0.020000,0.043787,0.034134,0.523187
2000-02-14,1389.939900,0.871300,-0.968300,-0.519100,-0.923700,-0.486700,-0.406400,-0.354000,-0.169400,-0.151900,0.010000,0.020000,0.124164,0.034134,0.483902
2000-02-15,1402.050000,-1.025600,0.534700,-0.353700,-0.172600,-0.566100,-0.262600,-0.226100,-0.202900,-0.055600,0.020000,0.020000,0.107054,0.075142,0.529910
2000-02-16,1387.670000,0.042500,-0.081400,0.013200,-0.523800,-0.344200,-0.643800,-0.371800,-0.325900,-0.294000,0.030000,0.020000,0.113112,0.034134,0.514925
2000-02-17,1388.260000,-3.037600,-0.496800,-0.040200,0.020500,-0.410800,-0.280100,-0.546400,-0.320500,-0.285500,0.040000,0.020000,-0.000530,0.034134,0.510268
2000-02-18,1346.090000,0.451700,-1.520700,-1.357600,-0.793800,-0.593400,-0.852200,-0.675200,-0.859200,-0.621600,0.050000,0.020000,0.072281,0.034134,0.549976
2000-02-22,1352.170000,0.630100,-1.337500,-0.868700,-0.911200,-0.549300,-0.422800,-0.669800,-0.537800,-0.717400,0.020000,0.020000,0.120724,0.034134,0.508420
2000-02-23,1360.689900,-0.533500,0.538200,-0.679200,-0.495300,-0.605100,-0.355100,-0.274500,-0.509700,-0.410400,0.030000,0.020000,0.185209,0.075142,0.552608
2000-02-24,1353.430100,-1.482900,0.046400,0.180500,-0.643500,-0.503500,-0.593800,-0.380700,-0.306800,-0.512600,0.040000,0.020000,0.112556,0.034134,0.502191
2000-02-25,1333.360000,1.101700,-1.017200,-0.464700,-0.235800,-0.813800,-0.667700,-0.721400,-0.518000,-0.436600,0.050000,0.020000,-0.049042,0.034134,0.513723
2000-02-28,1348.050000,1.362700,-0.200600,-0.313300,-0.076400,0.029000,-0.496800,-0.417800,-0.496800,-0.341400,0.010000,0.020000,0.120858,0.034134,0.550010
2000-02-29,1366.420000,0.934600,1.217900,0.320900,0.106100,0.210700,0.250600,-0.230900,-0.195900,-0.291200,0.020000,0.020000,0.221115,0.075142,0.545340
2000-03-01,1379.189900,0.186300,1.134200,1.119500,0.474700,0.272800,0.331900,0.348700,-0.083700,-0.069400,0.030000,0.030000,0.137798,0.075142,0.500479
2000-03-02,1381.760000,1.983700,0.555600,0.816700,0.884000,0.416100,0.258100,0.310700,0.328000,-0.053200,0.040000,0.030000,-0.056281,0.075142,0.489174
2000-03-03,1409.170000,-1.269500,1.074200,1.025200,1.103900,1.101200,0.678300,0.506500,0.521400,0.513500,0.050000,0.030000,0.025147,0.075142,0.507594
2000-03-06,1391.280000,-2.563100,0.339900,0.289100,0.447000,0.624000,0.699900,0.393900,0.279000,0.317400,0.010000,0.030000,0.120175,0.075142,0.495986
2000-03-07,1355.620000,0.817300,-1.949500,-0.629000,-0.425600,-0.156100,0.091400,0.231100,0.020000,-0.041200,0.020000,0.030000,-0.003734,0.034134,0.447334
2000-03-08,1366.700000,2.560200,-0.902900,-1.032400,-0.272700,-0.180900,0.003400,0.193300,0.303100,0.107600,0.030000,0.030000,-0.018181,0.034134,0.485817
2000-03-09,1401.689900,-0.472300,1.664100,0.252400,-0.135600,0.287800,0.270900,0.364200,0.485300,0.551100,0.040000,0.030000,0.195600,0.075142,0.517229
2000-03-10,1395.069900,-0.820700,1.014400,0.947500,0.068700,-0.204000,0.160000,0.163700,0.258600,0.377800,0.050000,0.030000,0.075557,0.075142,0.474977
2000-03-13,1383.620000,-1.768500,-0.650300,0.404700,0.504800,-0.111000,-0.308100,0.019200,0.040000,0.138000,0.010000,0.030000,-0.094982,0.034134,0.474682
2000-03-14,1359.150000,2.427300,-1.309600,-1.028100,-0.136300,0.051100,-0.388900,-0.518200,-0.204400,-0.161000,0.020000,0.030000,0.000866,0.034134,0.531927
2000-03-15,1392.140000,4.764600,0.309700,-0.070900,-0.172700,0.367000,0.440100,0.008900,-0.154200,0.083300,0.030000,0.030000,0.229374,0.064995,0.526061
2000-03-16,1458.470000,0.411400,3.484200,1.778000,1.133500,0.812500,1.093800,1.054100,0.604600,0.394300,0.040000,0.030000,0.205044,0.075142,0.513327
2000-03-17,1464.470000,-0.535300,2.474600,2.440700,1.424900,0.983300,0.742700,0.992100,0.970000,0.581900,0.050000,0.030000,-0.008740,0.075142,0.459603
2000-03-20,1456.630000,2.556600,-0.063000,1.472500,1.688900,1.023900,0.723000,0.554400,0.795100,0.796700,0.010000,0.030000,-0.169043,0.034134,0.445866
2000-03-21,1493.870000,0.453200,0.996400,0.801800,1.732000,1.854200,1.278300,0.987200,0.808400,0.993100,0.020000,0.030000,0.030914,0.075142,0.514925
2000-03-22,1500.640000,1.779900,1.469700,0.812600,0.712900,1.471400,1.614000,1.155700,0.917300,0.766800,0.030000,0.030000,0.209102,0.075142,0.481270
2000-03-23,1527.350000,0.007200,1.105700,1.564000,1.051800,0.925400,1.519000,1.634000,1.233400,1.014700,0.040000,0.030000,0.002691,0.075142,0.404713
2000-03-24,1527.460000,-0.235700,0.878000,0.737400,1.170900,0.839200,0.769100,1.297500,1.423800,1.091300,0.050000,0.030000,-0.156610,0.075142,0.441440
2000-03-27,1523.860000,-1.058500,-0.114400,0.507100,0.493300,0.887700,0.657700,0.623100,1.102000,1.234300,0.010000,0.030000,-0.013754,0.034134,0.443729
2000-03-28,1507.730000,0.052400,-0.650800,-0.430400,0.116500,0.182700,0.562700,0.410500,0.410400,0.858700,0.020000,0.030000,0.036410,0.034134,0.473354
2000-03-29,1508.520000,-1.365600,-0.508600,-0.417200,-0.310300,0.103800,0.161100,0.490000,0.365700,0.370500,0.030000,0.030000,0.059940,0.034134,0.471626
2000-03-30,1487.920000,0.716400,-0.661100,-0.797900,-0.655900,-0.521900,-0.140000,-0.056200,0.259100,0.173300,0.040000,0.030000,0.023272,0.034134,0.477698
2000-03-31,1498.580000,0.493100,-0.332800,-0.203600,-0.421100,-0.383700,-0.317800,-0.019500,0.039000,0.309000,0.050000,0.030000,0.036724,0.034134,0.488650
2000-04-03,1505.970000,-0.746400,0.600800,-0.056800,-0.029300,-0.238300,-0.237900,-0.202500,0.044100,0.089000,0.010000,0.040000,0.084244,0.075142,0.519577
2000-04-04,1494.730000,-0.492400,-0.128300,0.151400,-0.230300,-0.173400,-0.323500,-0.310900,-0.270600,-0.043500,0.020000,0.040000,0.105135,0.034134,0.508937
2000-04-05,1487.370000,0.939200,-0.623700,-0.249800,-0.009200,-0.283000,-0.226600,-0.347800,-0.333700,-0.295200,0.030000,0.040000,0.018015,0.034134,0.511217
2000-04-06,1501.340000,0.999800,0.221200,-0.103300,0.046100,0.179200,-0.080000,-0.060900,-0.187800,-0.193300,0.040000,0.040000,0.098589,0.064995,0.532496
2000-04-07,1516.350000,-0.784100,0.960300,0.479900,0.173000,0.236800,0.315700,0.074600,0.071800,-0.055600,0.050000,0.040000,0.123224,0.075142,0.514353
2000-04-10,1504.460000,-0.257200,0.103300,0.377900,0.161900,-0.020100,0.065300,0.157400,-0.033800,-0.024200,0.010000,0.040000,0.072017,0.064995,0.487625
2000-04-11,1500.590000,-2.227100,-0.524500,-0.016600,0.219500,0.078000,-0.059700,0.019100,0.105500,-0.058800,0.020000,0.040000,-0.024546,0.034134,0.487898
2000-04-12,1467.170000,-1.817100,-1.256500,-1.099700,-0.570600,-0.269700,-0.307000,-0.370500,-0.262200,-0.154000,0.030000,0.040000,0.058114,0.034134,0.515757
2000-04-13,1440.510000,-5.827800,-2.066300,-1.450700,-1.282700,-0.818800,-0.524700,-0.520500,-0.549500,-0.432800,0.040000,0.040000,0.083764,0.034134,0.494843
2000-04-14,1356.560100,3.308400,-3.954500,-3.377600,-2.565600,-2.198200,-1.647900,-1.271600,-1.173500,-1.126000,0.050000,0.040000,0.010057,-0.239693,0.509109
2000-04-17,1401.439900,2.866300,-1.416600,-1.565600,-1.750000,-1.437600,-1.325300,-0.980700,-0.735200,-0.708000,0.010000,0.040000,0.134820,0.034134,0.518969
2000-04-18,1441.610000,-0.980800,2.991500,0.026200,-0.453200,-0.829900,-0.730100,-0.739100,-0.513600,-0.348500,0.020000,0.040000,0.311194,0.075142,0.606299
2000-04-19,1427.470000,0.495300,0.907300,1.660500,-0.231700,-0.561700,-0.856700,-0.767200,-0.770200,-0.565800,0.030000,0.040000,0.155759,0.075142,0.510632
2000-04-20,1434.540000,-0.326200,-0.247000,0.769100,1.366900,-0.084500,-0.383800,-0.662500,-0.609600,-0.630600,0.040000,0.040000,-0.172531,0.034134,0.536383
2000-04-24,1429.860000,3.327600,0.083400,-0.273800,0.495700,1.027300,-0.125400,-0.375700,-0.620500,-0.578300,0.010000,0.040000,0.175903,0.054485,0.596968
2000-04-25,1477.439900,-1.113400,1.475600,1.150900,0.621000,1.054000,1.403600,0.370500,0.090000,-0.179800,0.020000,0.040000,0.283906,0.075142,0.509207
2000-04-26,1460.990000,0.269000,1.059400,0.605500,0.577600,0.268000,0.686700,1.036700,0.179200,-0.048000,0.030000,0.040000,0.098133,0.075142,0.482446
2000-04-27,1464.920000,-0.852600,-0.427900,0.796200,0.520800,0.515300,0.268100,0.626200,0.939100,0.189300,0.040000,0.040000,-0.156969,0.034134,0.420251
2000-04-28,1452.430100,1.089200,-0.293400,-0.571200,0.385400,0.245600,0.286200,0.106600,0.440000,0.738000,0.050000,0.040000,-0.048774,0.034134,0.508523
2000-05-01,1468.250000,-1.495700,0.114000,0.165500,-0.157200,0.524200,0.385100,0.400300,0.229300,0.511700,0.010000,0.050000,0.182914,0.064995,0.488323
2000-05-02,1446.290000,-2.156600,-0.210700,-0.426600,-0.252100,-0.427100,0.187300,0.115200,0.161800,0.035800,0.020000,0.050000,0.049373,0.034134,0.477773
2000-05-03,1415.100000,-0.390800,-1.857500,-0.862200,-0.861600,-0.633200,-0.715900,-0.144900,-0.167400,-0.094800,0.030000,0.050000,-0.025263,0.034134,0.467094
2000-05-04,1409.569900,1.636000,-1.300000,-1.373900,-0.746800,-0.769600,-0.594000,-0.670800,-0.175000,-0.191700,0.040000,0.050000,-0.019213,0.034134,0.512468
2000-05-05,1432.630000,-0.590500,0.616800,-0.320900,-0.624500,-0.276100,-0.374400,-0.281100,-0.388000,0.021300,0.050000,0.050000,0.208600,0.075142,0.547979
2000-05-08,1424.170000,-0.844700,0.511100,0.212600,-0.389300,-0.618400,-0.328800,-0.405500,-0.319800,-0.410600,0.010000,0.050000,0.140499,0.075142,0.507829
2000-05-09,1412.140000,-2.060000,-0.722400,0.060200,-0.052100,-0.481400,-0.657000,-0.402600,-0.460500,-0.377900,0.020000,0.050000,-0.015026,0.034134,0.501608
2000-05-10,1383.050000,1.790200,-1.471100,-1.175100,-0.469200,-0.453900,-0.746000,-0.858600,-0.609100,-0.637400,0.030000,0.050000,0.004238,0.034134,0.540926
2000-05-11,1407.810100,0.934100,-0.155100,-0.389200,-0.441100,-0.024900,-0.086100,-0.389300,-0.533400,-0.348600,0.040000,0.050000,0.190103,0.034134,0.541200
2000-05-12,1420.960000,2.209800,1.340200,0.209400,-0.057100,-0.165600,0.134300,0.059200,-0.224100,-0.370900,0.050000,0.050000,0.175705,0.075142,0.533802
2000-05-15,1452.360000,0.941900,1.550500,1.619000,0.710100,0.398400,0.232100,0.430800,0.328500,0.047600,0.010000,0.050000,0.073170,0.075142,0.478109
2000-05-16,1466.040000,-1.244200,1.544700,1.341900,1.444000,0.755900,0.490100,0.335200,0.495400,0.397700,0.020000,0.050000,-0.029149,0.075142,0.506796
2000-05-17,1447.800000,-0.731500,-0.156500,0.614700,0.691000,0.899900,0.415700,0.236500,0.132900,0.297600,0.030000,0.050000,0.036762,0.034134,0.499320
2000-05-18,1437.210000,-2.105500,-0.999300,-0.348200,0.280000,0.407000,0.627400,0.250300,0.114100,0.035600,0.040000,0.050000,0.003730,0.034134,0.483143
2000-05-19,1406.950000,-0.442800,-1.436300,-1.376800,-0.788600,-0.194300,-0.010000,0.238100,-0.045400,-0.134200,0.050000,0.050000,0.059409,0.034134,0.489964
2000-05-22,1400.720000,-1.917600,-1.299700,-1.109100,-1.147400,-0.721400,-0.235000,-0.070700,0.154500,-0.089100,0.010000,0.050000,0.067891,0.034134,0.456818
2000-05-23,1373.860000,1.833500,-1.192600,-1.515000,-1.316000,-1.304500,-0.920000,-0.471700,-0.297700,-0.071700,0.020000,0.050000,0.056793,0.034134,0.498491
2000-05-24,1399.050000,-1.253000,-0.060200,-0.189300,-0.683800,-0.694700,-0.791300,-0.536800,-0.192500,-0.068400,0.030000,0.050000,0.069908,0.034134,0.507940
2000-05-25,1381.520000,-0.253300,0.275500,-0.462200,-0.457800,-0.799900,-0.789100,-0.858300,-0.626200,-0.309000,0.040000,0.050000,0.102146,0.064995,0.557978
2000-05-26,1378.020000,3.224200,-0.762100,0.100000,-0.410300,-0.417300,-0.709700,-0.713700,-0.784100,-0.585800,0.050000,0.050000,0.068044,0.034134,0.521697
2000-05-30,1422.450000,-0.130100,1.461500,0.559500,0.870600,0.312400,0.185500,-0.151200,-0.226300,-0.344700,0.020000,0.050000,0.097741,0.075142,0.558224
2000-05-31,1420.600000,1.985800,1.497700,0.925800,0.384600,0.667600,0.237400,0.139600,-0.148500,-0.215500,0.030000,0.050000,0.209599,0.075142,0.539240
2000-06-01,1448.810100,1.963700,0.918700,1.649400,1.186800,0.705700,0.886900,0.489500,0.372900,0.091800,0.040000,0.060000,-0.009570,0.075142,0.464493
2000-06-02,1477.260000,-0.651900,1.936400,1.261000,1.720200,1.339600,0.917000,1.041500,0.677300,0.553500,0.050000,0.060000,-0.011715,0.075142,0.515921
2000-06-05,1467.630000,-0.667100,0.639100,1.070400,0.777100,1.238300,0.999600,0.686100,0.822900,0.524000,0.010000,0.060000,0.071084,0.075142,0.461081
2000-06-06,1457.840000,0.927400,-0.663800,0.205100,0.636400,0.486700,0.918000,0.757700,0.513300,0.653400,0.020000,0.060000,-0.031741,0.034134,0.444430
2000-06-07,1471.360000,-0.658600,0.127300,-0.134200,0.383900,0.693200,0.559400,0.918200,0.778200,0.559400,0.030000,0.060000,-0.000019,0.064995,0.472961
2000-06-08,1461.670000,-0.322900,0.130600,-0.135700,-0.266100,0.175300,0.467500,0.384300,0.719400,0.616300,0.040000,0.060000,0.061225,0.064995,0.463074
2000-06-09,1456.950000,-0.751600,-0.493700,-0.020300,-0.182600,-0.277600,0.092600,0.354900,0.295800,0.603200,0.050000,0.060000,-0.014593,0.034134,0.455197
2000-06-12,1446.000000,1.621000,-0.539800,-0.581000,-0.202900,-0.296600,-0.356800,-0.027400,0.217300,0.179700,0.010000,0.060000,-0.021296,0.034134,0.489148
2000-06-13,1469.439900,0.074900,0.428400,0.177700,-0.032900,0.158800,0.020700,-0.076400,0.176200,0.371200,0.020000,0.060000,0.104671,0.075142,0.506672
2000-06-14,1470.540000,0.556900,0.834700,0.309900,0.151800,-0.011200,0.144700,0.028400,-0.057400,0.164900,0.030000,0.060000,0.121565,0.075142,0.517374
2000-06-15,1478.730000,-0.965000,0.315000,0.740700,0.371400,0.233000,0.083900,0.203700,0.094800,0.011200,0.040000,0.060000,0.018105,0.064995,0.486074
2000-06-16,1464.460000,1.470900,-0.206600,-0.112800,0.313800,0.102500,0.031800,-0.067300,0.056500,-0.024100,0.050000,0.060000,-0.033477,0.034134,0.508548
2000-06-19,1486.000000,-0.676300,0.246400,0.349000,0.280700,0.542800,0.329500,0.236900,0.124800,0.213300,0.010000,0.060000,0.113878,0.064995,0.500836
2000-06-20,1475.950000,0.215500,0.387900,-0.062800,0.091600,0.088300,0.338600,0.184600,0.121600,0.034700,0.020000,0.060000,0.099906,0.075142,0.502682
2000-06-21,1479.130000,-1.822000,-0.232500,0.330300,0.006800,0.116300,0.109400,0.320900,0.188400,0.132000,0.030000,0.060000,0.031901,0.034134,0.467189
2000-06-22,1452.180100,-0.736800,-0.810900,-0.767400,-0.208400,-0.360800,-0.207800,-0.167500,0.052500,-0.036100,0.040000,0.060000,-0.041552,0.034134,0.496561
2000-06-23,1441.480000,0.959400,-1.301100,-0.788300,-0.761200,-0.313300,-0.423300,-0.282700,-0.238000,-0.034200,0.050000,0.060000,0.048014,0.034134,0.497575
2000-06-26,1455.310100,-0.327100,0.108100,-0.547700,-0.354100,-0.420200,-0.104100,-0.228400,-0.129800,-0.107000,0.010000,0.060000,0.117788,0.064995,0.516615
2000-06-27,1450.550000,0.294400,0.312100,-0.037500,-0.492800,-0.349000,-0.404900,-0.135800,-0.240700,-0.151600,0.020000,0.060000,0.145762,0.064995,0.512191
2000-06-28,1454.819900,-0.854400,-0.016900,0.305900,0.045500,-0.335100,-0.241900,-0.305400,-0.082400,-0.181700,0.030000,0.060000,0.000133,0.034134,0.492592
2000-06-29,1442.390000,0.846500,-0.281700,-0.297200,0.015700,-0.135100,-0.422500,-0.329800,-0.374300,-0.168000,0.040000,0.060000,0.030445,0.034134,0.534607
2000-06-30,1454.600000,1.027100,-0.007600,0.093100,-0.012200,0.180800,0.027800,-0.241600,-0.183600,-0.239600,0.050000,0.060000,0.082520,0.034134,0.518894
2000-07-03,1469.540000,-1.586200,0.928500,0.337100,0.326200,0.195700,0.321500,0.170700,-0.082500,-0.048900,0.010000,0.070000,0.146736,0.075142,0.519998
2000-07-05,1446.230000,0.721900,-0.287100,0.087900,-0.147800,-0.059400,-0.104200,0.046700,-0.051200,-0.251800,0.030000,0.070000,0.043489,0.034134,0.485569
2000-07-06,1456.670000,1.526100,-0.443300,0.047300,0.245100,0.025500,0.070100,0.013400,0.130600,0.034300,0.040000,0.070000,-0.047135,0.034134,0.483697
2000-07-07,1478.900000,-0.221800,1.112900,0.213600,0.415300,0.499700,0.275300,0.277900,0.202400,0.285500,0.050000,0.070000,0.091590,0.075142,0.532293
2000-07-10,1475.620000,0.356500,0.641400,0.666300,0.103800,0.286900,0.378400,0.203400,0.214700,0.154700,0.010000,0.070000,0.134130,0.075142,0.482447
2000-07-11,1480.880000,0.813000,0.067000,0.545800,0.588100,0.154500,0.298400,0.375100,0.222600,0.230500,0.020000,0.070000,-0.025595,0.034134,0.471717
2000-07-12,1492.920000,0.195600,0.581700,0.315100,0.611500,0.632200,0.264700,0.372000,0.429800,0.288700,0.030000,0.070000,0.007131,0.075142,0.504823
2000-07-13,1495.840000,0.945300,0.500500,0.452400,0.284900,0.527600,0.558600,0.254700,0.349600,0.403400,0.040000,0.070000,0.086108,0.075142,0.491510
2000-07-14,1509.980000,0.033800,0.567600,0.646800,0.574600,0.416900,0.596700,0.613500,0.341600,0.416200,0.050000,0.070000,0.024386,0.075142,0.478693
2000-07-17,1510.490000,-1.108900,0.485000,0.389000,0.492700,0.465500,0.352300,0.515300,0.539900,0.306800,0.010000,0.070000,0.014668,0.075142,0.478582
2000-07-18,1493.740000,-0.788600,-0.540600,-0.046500,0.013600,0.171400,0.201700,0.141900,0.310500,0.354700,0.020000,0.070000,0.013609,0.034134,0.471461
2000-07-19,1481.960000,0.918400,-0.958800,-0.624600,-0.231500,-0.146300,0.012000,0.060600,0.025600,0.188400,0.030000,0.070000,0.012734,0.034134,0.485755
2000-07-20,1495.569900,-1.028400,0.061500,-0.333700,-0.240900,-0.003600,0.029500,0.140200,0.166800,0.124100,0.040000,0.070000,0.069740,0.034134,0.500669
2000-07-21,1480.189900,-1.074200,-0.059500,-0.304000,-0.509100,-0.399200,-0.174400,-0.121600,-0.005800,0.034000,0.050000,0.070000,0.069139,0.034134,0.496537
2000-07-24,1464.290000,0.695200,-1.062300,-0.398000,-0.497300,-0.623000,-0.511900,-0.302300,-0.239900,-0.123600,0.010000,0.070000,0.013168,0.034134,0.480059
2000-07-25,1474.470000,-1.495400,-0.194600,-0.477500,-0.126600,-0.260500,-0.405200,-0.341400,-0.179400,-0.137600,0.020000,0.070000,0.034983,0.034134,0.525091
2000-07-26,1452.420000,-0.192800,-0.405500,-0.632400,-0.734900,-0.401000,-0.467000,-0.561500,-0.485600,-0.324900,0.030000,0.070000,0.147568,0.034134,0.531387
2000-07-27,1449.620000,-2.050900,-0.856300,-0.335200,-0.523400,-0.627600,-0.366800,-0.428400,-0.516200,-0.453700,0.040000,0.070000,0.053879,0.034134,0.498362
2000-07-28,1419.890000,0.770500,-1.133600,-1.262900,-0.766000,-0.830500,-0.865800,-0.606400,-0.630200,-0.685700,0.050000,0.070000,0.012118,0.034134,0.533143
2000-07-31,1430.830000,0.508100,-0.659100,-0.502100,-0.758600,-0.463000,-0.567900,-0.636500,-0.438200,-0.478400,0.010000,0.070000,0.122823,0.034134,0.514341
2000-08-01,1438.100000,0.041700,0.634700,-0.268600,-0.249500,-0.505800,-0.302200,-0.415500,-0.495000,-0.334700,0.020000,0.080000,0.151483,0.075142,0.545023
2000-08-02,1438.700000,0.963400,0.273600,0.436700,-0.190700,-0.191200,-0.414500,-0.253300,-0.358700,-0.435800,0.030000,0.080000,0.095982,0.064995,0.510058
2000-08-03,1452.560100,0.713900,0.500100,0.501900,0.567200,0.040900,0.001600,-0.217300,-0.101500,-0.212200,0.040000,0.080000,-0.010801,0.075142,0.516628
2000-08-04,1462.930100,1.120300,0.831100,0.570300,0.554200,0.595900,0.154000,0.104100,-0.100000,-0.010400,0.050000,0.080000,0.082334,0.075142,0.534951
2000-08-07,1479.319900,0.235300,0.909500,0.924300,0.706600,0.666800,0.682900,0.293400,0.232500,0.037200,0.010000,0.080000,0.099301,0.075142,0.494173
2000-08-08,1482.800000,-0.669700,0.670800,0.683400,0.750300,0.611000,0.593600,0.617700,0.285900,0.232700,0.020000,0.080000,0.048096,0.075142,0.488257
2000-08-09,1472.870000,-0.856800,-0.218200,0.224100,0.344400,0.464900,0.395600,0.411100,0.454400,0.177800,0.030000,0.080000,-0.020491,0.034134,0.468061
2000-08-10,1460.250000,0.793700,-0.768800,-0.431800,-0.045500,0.104500,0.244600,0.216100,0.251700,0.307700,0.040000,0.080000,-0.009667,0.034134,0.477606
2000-08-11,1471.840000,1.339800,-0.035100,-0.248800,-0.127000,0.120900,0.218300,0.322300,0.287900,0.311600,0.050000,0.080000,0.043799,0.034134,0.488451
2000-08-14,1491.560100,-0.478000,1.056600,0.422500,0.148600,0.165900,0.323200,0.377800,0.449000,0.404600,0.010000,0.080000,0.104815,0.075142,0.486576
2000-08-15,1484.430100,-0.308500,0.423100,0.543600,0.195700,0.022100,0.057700,0.207900,0.269900,0.344900,0.020000,0.080000,0.029237,0.075142,0.477226
2000-08-16,1479.850000,1.096100,-0.395000,0.179800,0.330700,0.094500,-0.033300,0.005100,0.143100,0.205400,0.030000,0.080000,-0.051567,0.034134,0.484959
2000-08-17,1496.069900,-0.290800,0.391100,0.101100,0.407100,0.482500,0.261100,0.128100,0.141500,0.248800,0.040000,0.080000,0.051127,0.075142,0.519727
2000-08-18,1491.720000,0.520200,0.397300,0.163200,0.002700,0.267100,0.353000,0.181700,0.075300,0.093000,0.050000,0.080000,0.109266,0.075142,0.503195
2000-08-21,1499.480000,-0.090000,0.114000,0.437500,0.252200,0.106300,0.309100,0.376700,0.224100,0.125000,0.010000,0.080000,0.037607,0.064995,0.467295
2000-08-22,1498.130000,0.523300,0.213800,0.045900,0.305400,0.183500,0.073400,0.251800,0.318000,0.188900,0.020000,0.080000,-0.003799,0.064995,0.492985
2000-08-23,1505.970000,0.155400,0.216000,0.316400,0.165100,0.348700,0.240100,0.137800,0.285700,0.340700,0.030000,0.080000,0.054590,0.064995,0.489670
2000-08-24,1508.310100,-0.123300,0.337700,0.195700,0.276000,0.163100,0.316200,0.227900,0.140000,0.271000,0.040000,0.080000,0.046633,0.075142,0.497632
2000-08-25,1506.450000,0.507200,0.015900,0.184000,0.115800,0.195900,0.115200,0.253200,0.183700,0.110500,0.050000,0.080000,0.012291,0.034134,0.487276
2000-08-28,1514.090000,-0.280700,0.191400,0.179300,0.264500,0.193900,0.247700,0.171200,0.284900,0.219700,0.010000,0.080000,0.035982,0.064995,0.486774
2000-08-29,1509.840000,-0.480200,0.112100,0.033800,0.064100,0.155200,0.114600,0.171900,0.114400,0.221700,0.020000,0.080000,0.070816,0.064995,0.497326
2000-08-30,1502.590000,1.004300,-0.381800,-0.085300,-0.094800,-0.044800,0.049300,0.029500,0.090200,0.048200,0.030000,0.080000,0.024700,0.034134,0.483016
2000-08-31,1517.680100,0.203600,0.259600,0.079200,0.185800,0.124100,0.129300,0.185000,0.150900,0.191400,0.040000,0.080000,0.030894,0.064995,0.500104
2000-09-01,1520.770000,-0.900200,0.598300,0.240700,0.110400,0.189300,0.137400,0.139900,0.187300,0.156700,0.050000,0.090000,0.056059,0.075142,0.504128
2000-09-05,1507.080000,-0.984000,-0.350100,0.098800,-0.045600,-0.092800,0.006900,-0.011600,0.009200,0.065800,0.020000,0.090000,0.031048,0.034134,0.480426
2000-09-06,1492.250000,0.687600,-0.950900,-0.562600,-0.171300,-0.233300,-0.241300,-0.134400,-0.133000,-0.101000,0.030000,0.090000,-0.019315,0.034134,0.495579
2000-09-07,1502.510000,-0.533100,-0.152600,-0.405600,-0.251900,-0.001100,-0.081100,-0.109700,-0.032700,-0.042700,0.040000,0.090000,0.067443,0.034134,0.512976
2000-09-08,1494.500000,-0.350600,0.075100,-0.280200,-0.438100,-0.308400,-0.089500,-0.145600,-0.162600,-0.088100,0.050000,0.090000,0.099663,0.054485,0.509118
2000-09-11,1489.260000,-0.488200,-0.444100,-0.066600,-0.298100,-0.420900,-0.315600,-0.126700,-0.171100,-0.183400,0.010000,0.090000,0.040657,0.034134,0.483106
2000-09-12,1481.990000,0.197000,-0.421000,-0.459500,-0.171900,-0.336300,-0.432400,-0.340300,-0.171600,-0.206200,0.020000,0.090000,0.005475,0.034134,0.512473
2000-09-13,1484.910000,-0.272100,-0.146600,-0.215200,-0.295800,-0.098500,-0.247800,-0.343100,-0.273700,-0.131100,0.030000,0.090000,0.100028,0.034134,0.521082
2000-09-14,1480.870000,-1.017000,-0.037800,-0.188600,-0.229600,-0.291200,-0.127400,-0.251400,-0.334400,-0.273600,0.040000,0.090000,0.084873,0.034134,0.516173
2000-09-15,1465.810100,-1.453100,-0.648200,-0.365100,-0.396500,-0.387600,-0.412500,-0.254200,-0.347000,-0.410200,0.050000,0.090000,0.020451,0.034134,0.504169
2000-09-18,1444.510000,1.065400,-1.249300,-0.920000,-0.637800,-0.608200,-0.565000,-0.560800,-0.403100,-0.469200,0.010000,0.090000,0.029843,0.034134,0.504992
2000-09-19,1459.900000,-0.586300,-0.203500,-0.479800,-0.427400,-0.301100,-0.333000,-0.335700,-0.361000,-0.243200,0.020000,0.090000,0.113455,0.034134,0.524284
2000-09-20,1451.340000,-0.157800,0.234600,-0.332200,-0.507300,-0.459700,-0.348800,-0.369300,-0.367100,-0.386100,0.030000,0.090000,0.130237,0.064995,0.525907
2000-09-21,1449.050000,-0.022800,-0.374100,0.104100,-0.288700,-0.437700,-0.409800,-0.321800,-0.343100,-0.344100,0.040000,0.090000,0.028553,0.034134,0.495096
2000-09-22,1448.720000,-0.668900,-0.090400,-0.257100,0.072500,-0.235600,-0.368700,-0.354800,-0.284700,-0.307900,0.050000,0.090000,-0.011450,0.034134,0.529283
2000-09-25,1439.030000,-0.821400,-0.347000,-0.283800,-0.360600,-0.075600,-0.308100,-0.411900,-0.394200,-0.327300,0.010000,0.090000,0.127110,0.034134,0.523136
2000-09-26,1427.210000,-0.044800,-0.750500,-0.506100,-0.418600,-0.453100,-0.199400,-0.381400,-0.463200,-0.441600,0.020000,0.090000,0.079222,0.034134,0.506342
