cdate,cp,pctlead,pctlag1,dow,moy
1952-01-08,23.82,-0.34,-0.38,2.00,1.00
1952-01-09,23.74,0.51,-0.34,3.00,1.00
1952-01-10,23.86,0.50,0.51,4.00,1.00
1952-01-11,23.98,0.75,0.50,5.00,1.00
1952-01-14,24.16,-0.41,0.75,1.00,1.00
1952-01-15,24.06,0.12,-0.41,2.00,1.00
1952-01-16,24.09,0.46,0.12,3.00,1.00
1952-01-17,24.20,0.21,0.46,4.00,1.00
1952-01-18,24.25,0.87,0.21,5.00,1.00
1952-01-21,24.46,0.82,0.87,1.00,1.00
1952-01-22,24.66,-0.49,0.82,2.00,1.00
1952-01-23,24.54,0.08,-0.49,3.00,1.00
1952-01-24,24.56,-0.04,0.08,4.00,1.00
1952-01-25,24.55,0.24,-0.04,5.00,1.00
1952-01-28,24.61,-0.16,0.24,1.00,1.00
1952-01-29,24.57,-1.38,-0.16,2.00,1.00
1952-01-30,24.23,-0.37,-1.38,3.00,1.00
1952-01-31,24.14,0.66,-0.37,4.00,1.00
1952-02-01,24.30,-0.74,0.66,5.00,2.00
1952-02-04,24.12,-0.04,-0.74,1.00,2.00
1952-02-05,24.11,0.29,-0.04,2.00,2.00
1952-02-06,24.18,-0.29,0.29,3.00,2.00
1952-02-07,24.11,0.54,-0.29,4.00,2.00
1952-02-08,24.24,-0.54,0.54,5.00,2.00
1952-02-11,24.11,-0.79,-0.54,1.00,2.00
1952-02-13,23.92,-0.21,-0.79,3.00,2.00
1952-02-14,23.87,-0.04,-0.21,4.00,2.00
1952-02-15,23.86,-0.50,-0.04,5.00,2.00
1952-02-18,23.74,-1.60,-0.50,1.00,2.00
1952-02-19,23.36,-1.16,-1.60,2.00,2.00
1952-02-20,23.09,0.30,-1.16,3.00,2.00
1952-02-21,23.16,0.30,0.30,4.00,2.00
1952-02-25,23.23,-0.34,0.30,1.00,2.00
1952-02-26,23.15,0.13,-0.34,2.00,2.00
1952-02-27,23.18,0.47,0.13,3.00,2.00
1952-02-28,23.29,-0.13,0.47,4.00,2.00
1952-02-29,23.26,0.13,-0.13,5.00,2.00
1952-03-03,23.29,1.67,0.13,1.00,3.00
1952-03-04,23.68,0.13,1.67,2.00,3.00
1952-03-05,23.71,-0.08,0.13,3.00,3.00
1952-03-06,23.69,0.13,-0.08,4.00,3.00
1952-03-07,23.72,-0.51,0.13,5.00,3.00
1952-03-10,23.60,0.08,-0.51,1.00,3.00
1952-03-11,23.62,0.47,0.08,2.00,3.00
1952-03-12,23.73,0.08,0.47,3.00,3.00
1952-03-13,23.75,0.00,0.08,4.00,3.00
1952-03-14,23.75,0.72,0.00,5.00,3.00
1952-03-17,23.92,-0.21,0.72,1.00,3.00
1952-03-18,23.87,-0.21,-0.21,2.00,3.00
1952-03-19,23.82,0.29,-0.21,3.00,3.00
1952-03-20,23.89,0.17,0.29,4.00,3.00
1952-03-21,23.93,0.00,0.17,5.00,3.00
1952-03-24,23.93,-0.59,0.00,1.00,3.00
1952-03-25,23.79,-0.04,-0.59,2.00,3.00
1952-03-26,23.78,0.88,-0.04,3.00,3.00
1952-03-27,23.99,0.79,0.88,4.00,3.00
1952-03-28,24.18,0.79,0.79,5.00,3.00
1952-03-31,24.37,-0.78,0.79,1.00,3.00
1952-04-01,24.18,-0.25,-0.78,2.00,4.00
1952-04-02,24.12,0.00,-0.25,3.00,4.00
1952-04-03,24.12,-0.41,0.00,4.00,4.00
1952-04-04,24.02,-0.92,-0.41,5.00,4.00
1952-04-07,23.80,0.46,-0.92,1.00,4.00
1952-04-08,23.91,0.13,0.46,2.00,4.00
1952-04-09,23.94,0.71,0.13,3.00,4.00
1952-04-10,24.11,-0.66,0.71,4.00,4.00
1952-04-14,23.95,-1.25,-0.66,1.00,4.00
1952-04-15,23.65,-0.30,-1.25,2.00,4.00
1952-04-16,23.58,-0.72,-0.30,3.00,4.00
1952-04-17,23.41,0.38,-0.72,4.00,4.00
1952-04-18,23.50,0.81,0.38,5.00,4.00
1952-04-21,23.69,-0.46,0.81,1.00,4.00
1952-04-22,23.58,-0.42,-0.46,2.00,4.00
1952-04-23,23.48,-0.21,-0.42,3.00,4.00
1952-04-24,23.43,0.47,-0.21,4.00,4.00
1952-04-25,23.54,0.04,0.47,5.00,4.00
1952-04-28,23.55,-0.25,0.04,1.00,4.00
1952-04-29,23.49,-0.72,-0.25,2.00,4.00
1952-04-30,23.32,-0.64,-0.72,3.00,4.00
1952-05-01,23.17,1.68,-0.64,4.00,5.00
1952-05-02,23.56,0.42,1.68,5.00,5.00
1952-05-05,23.66,0.04,0.42,1.00,5.00
1952-05-06,23.67,0.59,0.04,2.00,5.00
1952-05-07,23.81,0.21,0.59,3.00,5.00
1952-05-08,23.86,-0.08,0.21,4.00,5.00
1952-05-09,23.84,-0.38,-0.08,5.00,5.00
1952-05-12,23.75,0.13,-0.38,1.00,5.00
1952-05-13,23.78,-0.42,0.13,2.00,5.00
1952-05-14,23.68,-0.34,-0.42,3.00,5.00
1952-05-15,23.60,-0.17,-0.34,4.00,5.00
1952-05-16,23.56,0.21,-0.17,5.00,5.00
1952-05-19,23.61,0.55,0.21,1.00,5.00
1952-05-20,23.74,0.17,0.55,2.00,5.00
1952-05-21,23.78,0.55,0.17,3.00,5.00
1952-05-22,23.91,-0.08,0.55,4.00,5.00
1952-05-23,23.89,0.21,-0.08,5.00,5.00
1952-05-26,23.94,-0.25,0.21,1.00,5.00
1952-05-27,23.88,-0.17,-0.25,2.00,5.00
1952-05-28,23.84,0.08,-0.17,3.00,5.00
1952-05-29,23.86,-0.25,0.08,4.00,5.00
1952-06-02,23.80,-0.08,-0.25,1.00,6.00
1952-06-03,23.78,0.71,-0.08,2.00,6.00
1952-06-04,23.95,0.63,0.71,3.00,6.00
1952-06-05,24.10,0.66,0.63,4.00,6.00
1952-06-06,24.26,0.45,0.66,5.00,6.00
1952-06-09,24.37,-0.57,0.45,1.00,6.00
1952-06-10,24.23,0.33,-0.57,2.00,6.00
1952-06-11,24.31,0.00,0.33,3.00,6.00
1952-06-12,24.31,0.25,0.00,4.00,6.00
1952-06-13,24.37,-0.29,0.25,5.00,6.00
1952-06-16,24.30,0.12,-0.29,1.00,6.00
1952-06-17,24.33,0.41,0.12,2.00,6.00
1952-06-18,24.43,0.33,0.41,3.00,6.00
1952-06-19,24.51,0.33,0.33,4.00,6.00
1952-06-20,24.59,-0.12,0.33,5.00,6.00
1952-06-23,24.56,0.16,-0.12,1.00,6.00
1952-06-24,24.60,0.24,0.16,2.00,6.00
1952-06-25,24.66,0.36,0.24,3.00,6.00
1952-06-26,24.75,0.32,0.36,4.00,6.00
1952-06-27,24.83,0.52,0.32,5.00,6.00
1952-06-30,24.96,0.64,0.52,1.00,6.00
1952-07-01,25.12,-0.24,0.64,2.00,7.00
1952-07-02,25.06,-0.04,-0.24,3.00,7.00
1952-07-03,25.05,-0.32,-0.04,4.00,7.00
1952-07-07,24.97,-0.04,-0.32,1.00,7.00
1952-07-08,24.96,-0.40,-0.04,2.00,7.00
1952-07-09,24.86,-0.20,-0.40,3.00,7.00
1952-07-10,24.81,0.69,-0.20,4.00,7.00
1952-07-11,24.98,0.20,0.69,5.00,7.00
1952-07-14,25.03,0.52,0.20,1.00,7.00
1952-07-15,25.16,0.00,0.52,2.00,7.00
1952-07-16,25.16,-0.44,0.00,3.00,7.00
1952-07-17,25.05,-0.80,-0.44,4.00,7.00
1952-07-18,24.85,0.40,-0.80,5.00,7.00
1952-07-21,24.95,0.20,0.40,1.00,7.00
1952-07-22,25.00,0.44,0.20,2.00,7.00
1952-07-23,25.11,0.52,0.44,3.00,7.00
1952-07-24,25.24,-0.32,0.52,4.00,7.00
1952-07-25,25.16,0.16,-0.32,5.00,7.00
1952-07-28,25.20,0.24,0.16,1.00,7.00
1952-07-29,25.26,0.44,0.24,2.00,7.00
1952-07-30,25.37,0.12,0.44,3.00,7.00
1952-07-31,25.40,0.20,0.12,4.00,7.00
1952-08-01,25.45,-0.08,0.20,5.00,8.00
1952-08-04,25.43,0.12,-0.08,1.00,8.00
1952-08-05,25.46,-0.08,0.12,2.00,8.00
1952-08-06,25.44,0.31,-0.08,3.00,8.00
1952-08-07,25.52,0.12,0.31,4.00,8.00
1952-08-08,25.55,-0.12,0.12,5.00,8.00
1952-08-11,25.52,-0.82,-0.12,1.00,8.00
1952-08-12,25.31,-0.12,-0.82,2.00,8.00
1952-08-13,25.28,0.00,-0.12,3.00,8.00
1952-08-14,25.28,-0.32,0.00,4.00,8.00
1952-08-15,25.20,-1.03,-0.32,5.00,8.00
1952-08-18,24.94,-0.20,-1.03,1.00,8.00
1952-08-19,24.89,0.24,-0.20,2.00,8.00
1952-08-20,24.95,0.12,0.24,3.00,8.00
1952-08-21,24.98,0.04,0.12,4.00,8.00
1952-08-22,24.99,-0.48,0.04,5.00,8.00
1952-08-25,24.87,-0.16,-0.48,1.00,8.00
1952-08-26,24.83,0.44,-0.16,2.00,8.00
1952-08-27,24.94,0.12,0.44,3.00,8.00
1952-08-28,24.97,0.24,0.12,4.00,8.00
1952-08-29,25.03,0.48,0.24,5.00,8.00
1952-09-02,25.15,0.40,0.48,2.00,9.00
1952-09-03,25.25,-0.04,0.40,3.00,9.00
1952-09-04,25.24,-0.12,-0.04,4.00,9.00
1952-09-05,25.21,-0.40,-0.12,5.00,9.00
1952-09-08,25.11,-1.00,-0.40,1.00,9.00
1952-09-09,24.86,-0.68,-1.00,2.00,9.00
1952-09-10,24.69,0.12,-0.68,3.00,9.00
1952-09-11,24.72,-0.04,0.12,4.00,9.00
1952-09-12,24.71,-1.05,-0.04,5.00,9.00
1952-09-15,24.45,0.33,-1.05,1.00,9.00
1952-09-16,24.53,0.20,0.33,2.00,9.00
1952-09-17,24.58,-0.28,0.20,3.00,9.00
1952-09-18,24.51,0.24,-0.28,4.00,9.00
1952-09-19,24.57,0.08,0.24,5.00,9.00
1952-09-22,24.59,0.45,0.08,1.00,9.00
1952-09-23,24.70,0.36,0.45,2.00,9.00
1952-09-24,24.79,0.08,0.36,3.00,9.00
1952-09-25,24.81,-0.32,0.08,4.00,9.00
1952-09-26,24.73,-0.20,-0.32,5.00,9.00
1952-09-29,24.68,-0.57,-0.20,1.00,9.00
1952-09-30,24.54,-0.24,-0.57,2.00,9.00
1952-10-01,24.48,0.16,-0.24,3.00,10.00
1952-10-02,24.52,-0.08,0.16,4.00,10.00
1952-10-03,24.50,-0.24,-0.08,5.00,10.00
1952-10-06,24.44,-0.16,-0.24,1.00,10.00
1952-10-07,24.40,0.74,-0.16,2.00,10.00
1952-10-08,24.58,-0.04,0.74,3.00,10.00
1952-10-09,24.57,-0.08,-0.04,4.00,10.00
1952-10-10,24.55,-0.29,-0.08,5.00,10.00
1952-10-14,24.48,-1.72,-0.29,2.00,10.00
1952-10-15,24.06,-0.62,-1.72,3.00,10.00
1952-10-16,23.91,1.21,-0.62,4.00,10.00
1952-10-17,24.20,-0.29,1.21,5.00,10.00
1952-10-20,24.13,-0.25,-0.29,1.00,10.00
1952-10-21,24.07,-1.12,-0.25,2.00,10.00
1952-10-22,23.80,0.29,-1.12,3.00,10.00
1952-10-23,23.87,0.67,0.29,4.00,10.00
1952-10-24,24.03,0.25,0.67,5.00,10.00
1952-10-27,24.09,0.17,0.25,1.00,10.00
1952-10-28,24.13,0.08,0.17,2.00,10.00
1952-10-29,24.15,0.00,0.08,3.00,10.00
1952-10-30,24.15,1.53,0.00,4.00,10.00
1952-10-31,24.52,0.33,1.53,5.00,10.00
1952-11-03,24.60,0.28,0.33,1.00,11.00
1952-11-05,24.67,0.41,0.28,3.00,11.00
1952-11-06,24.77,0.04,0.41,4.00,11.00
1952-11-07,24.78,-0.04,0.04,5.00,11.00
1952-11-10,24.77,-0.48,-0.04,1.00,11.00
1952-11-12,24.65,0.24,-0.48,3.00,11.00
1952-11-13,24.71,0.16,0.24,4.00,11.00
1952-11-14,24.75,0.20,0.16,5.00,11.00
1952-11-17,24.80,1.45,0.20,1.00,11.00
1952-11-18,25.16,0.68,1.45,2.00,11.00
1952-11-19,25.33,-0.20,0.68,3.00,11.00
1952-11-20,25.28,-0.04,-0.20,4.00,11.00
1952-11-21,25.27,0.59,-0.04,5.00,11.00
1952-11-24,25.42,-0.24,0.59,1.00,11.00
1952-11-25,25.36,0.63,-0.24,2.00,11.00
1952-11-26,25.52,0.55,0.63,3.00,11.00
1952-11-28,25.66,0.08,0.55,5.00,11.00
1952-12-01,25.68,0.23,0.08,1.00,12.00
1952-12-02,25.74,-0.12,0.23,2.00,12.00
1952-12-03,25.71,-0.39,-0.12,3.00,12.00
1952-12-04,25.61,0.04,-0.39,4.00,12.00
1952-12-05,25.62,0.55,0.04,5.00,12.00
1952-12-08,25.76,0.66,0.55,1.00,12.00
1952-12-09,25.93,0.19,0.66,2.00,12.00
1952-12-10,25.98,-0.08,0.19,3.00,12.00
1952-12-11,25.96,0.31,-0.08,4.00,12.00
1952-12-12,26.04,0.00,0.31,5.00,12.00
1952-12-15,26.04,0.12,0.00,1.00,12.00
1952-12-16,26.07,-0.12,0.12,2.00,12.00
1952-12-17,26.04,-0.04,-0.12,3.00,12.00
1952-12-18,26.03,0.46,-0.04,4.00,12.00
1952-12-19,26.15,0.57,0.46,5.00,12.00
1952-12-22,26.30,-0.42,0.57,1.00,12.00
1952-12-23,26.19,0.08,-0.42,2.00,12.00
1952-12-24,26.21,0.15,0.08,3.00,12.00
1952-12-26,26.25,0.57,0.15,5.00,12.00
1952-12-29,26.40,0.72,0.57,1.00,12.00
1952-12-30,26.59,-0.08,0.72,2.00,12.00
1952-12-31,26.57,-0.11,-0.08,3.00,12.00
1953-01-02,26.54,0.45,-0.11,5.00,1.00
1953-01-05,26.66,-0.68,0.45,1.00,1.00
1953-01-06,26.48,-0.42,-0.68,2.00,1.00
1953-01-07,26.37,-0.15,-0.42,3.00,1.00
1953-01-08,26.33,-0.95,-0.15,4.00,1.00
1953-01-09,26.08,-0.84,-0.95,5.00,1.00
1953-01-12,25.86,0.62,-0.84,1.00,1.00
1953-01-13,26.02,0.23,0.62,2.00,1.00
1953-01-14,26.08,0.19,0.23,3.00,1.00
1953-01-15,26.13,-0.42,0.19,4.00,1.00
1953-01-16,26.02,-0.04,-0.42,5.00,1.00
1953-01-19,26.01,0.50,-0.04,1.00,1.00
1953-01-20,26.14,-0.19,0.50,2.00,1.00
1953-01-21,26.09,0.11,-0.19,3.00,1.00
1953-01-22,26.12,-0.19,0.11,4.00,1.00
1953-01-23,26.07,-0.19,-0.19,5.00,1.00
1953-01-26,26.02,0.12,-0.19,1.00,1.00
1953-01-27,26.05,0.31,0.12,2.00,1.00
1953-01-28,26.13,0.27,0.31,3.00,1.00
1953-01-29,26.20,0.69,0.27,4.00,1.00
1953-01-30,26.38,0.49,0.69,5.00,1.00
1953-02-02,26.51,0.11,0.49,1.00,2.00
1953-02-03,26.54,-0.45,0.11,2.00,2.00
1953-02-04,26.42,-1.02,-0.45,3.00,2.00
1953-02-05,26.15,1.38,-1.02,4.00,2.00
1953-02-06,26.51,-3.09,1.38,5.00,2.00
1953-02-09,25.69,-0.27,-3.09,1.00,2.00
1953-02-10,25.62,0.08,-0.27,2.00,2.00
1953-02-11,25.64,0.39,0.08,3.00,2.00
1953-02-13,25.74,-0.35,0.39,5.00,2.00
1953-02-16,25.65,-0.58,-0.35,1.00,2.00
1953-02-17,25.50,-0.08,-0.58,2.00,2.00
1953-02-18,25.48,0.35,-0.08,3.00,2.00
1953-02-19,25.57,0.23,0.35,4.00,2.00
1953-02-20,25.63,0.47,0.23,5.00,2.00
1953-02-24,25.75,0.62,0.47,2.00,2.00
1953-02-25,25.91,0.15,0.62,3.00,2.00
1953-02-26,25.95,-0.19,0.15,4.00,2.00
1953-02-27,25.90,0.12,-0.19,5.00,2.00
1953-03-02,25.93,0.27,0.12,1.00,3.00
1953-03-03,26.00,-0.85,0.27,2.00,3.00
1953-03-04,25.78,0.04,-0.85,3.00,3.00
1953-03-05,25.79,0.19,0.04,4.00,3.00
1953-03-06,25.84,-0.04,0.19,5.00,3.00
1953-03-09,25.83,0.31,-0.04,1.00,3.00
1953-03-10,25.91,0.81,0.31,2.00,3.00
1953-03-11,26.12,0.04,0.81,3.00,3.00
1953-03-12,26.13,0.19,0.04,4.00,3.00
1953-03-13,26.18,0.15,0.19,5.00,3.00
1953-03-16,26.22,0.42,0.15,1.00,3.00
1953-03-17,26.33,-0.34,0.42,2.00,3.00
1953-03-18,26.24,-0.08,-0.34,3.00,3.00
1953-03-19,26.22,-0.15,-0.08,4.00,3.00
1953-03-20,26.18,-0.61,-0.15,5.00,3.00
1953-03-23,26.02,0.58,-0.61,1.00,3.00
1953-03-24,26.17,-0.27,0.58,2.00,3.00
1953-03-25,26.10,-0.57,-0.27,3.00,3.00
1953-03-26,25.95,0.15,-0.57,4.00,3.00
1953-03-27,25.99,-1.46,0.15,5.00,3.00
1953-03-30,25.61,-1.25,-1.46,1.00,3.00
1953-03-31,25.29,-0.16,-1.25,2.00,3.00
1953-04-01,25.25,-0.08,-0.16,3.00,4.00
1953-04-02,25.23,-2.46,-0.08,4.00,4.00
1953-04-06,24.61,0.41,-2.46,1.00,4.00
1953-04-07,24.71,0.89,0.41,2.00,4.00
1953-04-08,24.93,-0.20,0.89,3.00,4.00
1953-04-09,24.88,-0.24,-0.20,4.00,4.00
1953-04-10,24.82,-0.20,-0.24,5.00,4.00
1953-04-13,24.77,0.36,-0.20,1.00,4.00
1953-04-14,24.86,0.40,0.36,2.00,4.00
1953-04-15,24.96,-0.20,0.40,3.00,4.00
1953-04-16,24.91,-1.16,-0.20,4.00,4.00
1953-04-17,24.62,0.45,-1.16,5.00,4.00
1953-04-20,24.73,-0.24,0.45,1.00,4.00
1953-04-21,24.67,-0.85,-0.24,2.00,4.00
1953-04-22,24.46,-1.10,-0.85,3.00,4.00
1953-04-23,24.19,0.04,-1.10,4.00,4.00
1953-04-24,24.20,0.58,0.04,5.00,4.00
1953-04-27,24.34,0.74,0.58,1.00,4.00
1953-04-28,24.52,0.65,0.74,2.00,4.00
1953-04-29,24.68,-0.24,0.65,3.00,4.00
1953-04-30,24.62,0.45,-0.24,4.00,4.00
1953-05-01,24.73,1.09,0.45,5.00,5.00
1953-05-04,25.00,0.12,1.09,1.00,5.00
1953-05-05,25.03,-0.12,0.12,2.00,5.00
1953-05-06,25.00,-0.40,-0.12,3.00,5.00
1953-05-07,24.90,0.00,-0.40,4.00,5.00
1953-05-08,24.90,0.04,0.00,5.00,5.00
1953-05-11,24.91,-0.68,0.04,1.00,5.00
1953-05-12,24.74,-0.12,-0.68,2.00,5.00
1953-05-13,24.71,0.57,-0.12,3.00,5.00
1953-05-14,24.85,-0.04,0.57,4.00,5.00
1953-05-15,24.84,-0.36,-0.04,5.00,5.00
1953-05-18,24.75,-0.20,-0.36,1.00,5.00
1953-05-19,24.70,0.93,-0.20,2.00,5.00
1953-05-20,24.93,0.52,0.93,3.00,5.00
1953-05-21,25.06,-0.12,0.52,4.00,5.00
1953-05-22,25.03,-0.16,-0.12,5.00,5.00
1953-05-25,24.99,-0.48,-0.16,1.00,5.00
1953-05-26,24.87,-0.92,-0.48,2.00,5.00
1953-05-27,24.64,-0.73,-0.92,3.00,5.00
1953-05-28,24.46,0.33,-0.73,4.00,5.00
1953-05-29,24.54,-1.59,0.33,5.00,5.00
1953-06-01,24.15,0.29,-1.59,1.00,6.00
1953-06-02,24.22,-0.17,0.29,2.00,6.00
1953-06-03,24.18,-0.62,-0.17,3.00,6.00
1953-06-04,24.03,0.25,-0.62,4.00,6.00
1953-06-05,24.09,-0.33,0.25,5.00,6.00
1953-06-08,24.01,-1.71,-0.33,1.00,6.00
1953-06-09,23.60,-0.25,-1.71,2.00,6.00
1953-06-10,23.54,0.89,-0.25,3.00,6.00
1953-06-11,23.75,0.29,0.89,4.00,6.00
1953-06-12,23.82,-0.84,0.29,5.00,6.00
1953-06-15,23.62,-0.30,-0.84,1.00,6.00
1953-06-16,23.55,1.27,-0.30,2.00,6.00
1953-06-17,23.85,-0.04,1.27,3.00,6.00
1953-06-18,23.84,0.00,-0.04,4.00,6.00
1953-06-19,23.84,0.50,0.00,5.00,6.00
1953-06-22,23.96,0.67,0.50,1.00,6.00
1953-06-23,24.12,-0.12,0.67,2.00,6.00
1953-06-24,24.09,0.42,-0.12,3.00,6.00
1953-06-25,24.19,0.08,0.42,4.00,6.00
1953-06-26,24.21,-0.29,0.08,5.00,6.00
1953-06-29,24.14,0.00,-0.29,1.00,6.00
1953-06-30,24.14,0.41,0.00,2.00,6.00
1953-07-01,24.24,0.29,0.41,3.00,7.00
1953-07-02,24.31,0.21,0.29,4.00,7.00
1953-07-03,24.36,0.08,0.21,5.00,7.00
1953-07-06,24.38,0.53,0.08,1.00,7.00
1953-07-07,24.51,-0.04,0.53,2.00,7.00
1953-07-08,24.50,-0.29,-0.04,3.00,7.00
1953-07-09,24.43,-0.08,-0.29,4.00,7.00
1953-07-10,24.41,-0.98,-0.08,5.00,7.00
1953-07-13,24.17,-0.37,-0.98,1.00,7.00
1953-07-14,24.08,0.29,-0.37,2.00,7.00
1953-07-15,24.15,0.12,0.29,3.00,7.00
1953-07-16,24.18,0.70,0.12,4.00,7.00
1953-07-17,24.35,-0.53,0.70,5.00,7.00
1953-07-20,24.22,-0.25,-0.53,1.00,7.00
1953-07-21,24.16,0.12,-0.25,2.00,7.00
1953-07-22,24.19,0.17,0.12,3.00,7.00
1953-07-23,24.23,0.00,0.17,4.00,7.00
1953-07-24,24.23,-0.66,0.00,5.00,7.00
1953-07-27,24.07,0.17,-0.66,1.00,7.00
1953-07-28,24.11,0.62,0.17,2.00,7.00
1953-07-29,24.26,0.95,0.62,3.00,7.00
1953-07-30,24.49,1.06,0.95,4.00,7.00
1953-07-31,24.75,0.36,1.06,5.00,7.00
1953-08-03,24.84,-0.24,0.36,1.00,8.00
1953-08-04,24.78,-0.40,-0.24,2.00,8.00
1953-08-05,24.68,0.49,-0.40,3.00,8.00
1953-08-06,24.80,-0.08,0.49,4.00,8.00
1953-08-07,24.78,-0.12,-0.08,5.00,8.00
1953-08-10,24.75,-0.12,-0.12,1.00,8.00
1953-08-11,24.72,0.24,-0.12,2.00,8.00
1953-08-12,24.78,-0.20,0.24,3.00,8.00
1953-08-13,24.73,-0.44,-0.20,4.00,8.00
1953-08-14,24.62,-0.24,-0.44,5.00,8.00
1953-08-17,24.56,-0.41,-0.24,1.00,8.00
1953-08-18,24.46,-0.61,-0.41,2.00,8.00
1953-08-19,24.31,-0.08,-0.61,3.00,8.00
1953-08-20,24.29,0.25,-0.08,4.00,8.00
1953-08-21,24.35,-1.07,0.25,5.00,8.00
1953-08-24,24.09,-0.66,-1.07,1.00,8.00
1953-08-25,23.93,-0.29,-0.66,2.00,8.00
1953-08-26,23.86,-0.29,-0.29,3.00,8.00
1953-08-27,23.79,-0.21,-0.29,4.00,8.00
1953-08-28,23.74,-1.77,-0.21,5.00,8.00
1953-08-31,23.32,0.43,-1.77,1.00,8.00
1953-09-01,23.42,0.60,0.43,2.00,9.00
1953-09-02,23.56,-0.21,0.60,3.00,9.00
1953-09-03,23.51,0.26,-0.21,4.00,9.00
1953-09-04,23.57,0.17,0.26,5.00,9.00
1953-09-08,23.61,0.17,0.17,2.00,9.00
1953-09-09,23.65,-1.01,0.17,3.00,9.00
1953-09-10,23.41,-1.15,-1.01,4.00,9.00
1953-09-11,23.14,-1.86,-1.15,5.00,9.00
1953-09-14,22.71,0.84,-1.86,1.00,9.00
1953-09-15,22.90,0.48,0.84,2.00,9.00
1953-09-16,23.01,0.26,0.48,3.00,9.00
1953-09-17,23.07,-0.52,0.26,4.00,9.00
1953-09-18,22.95,-0.31,-0.52,5.00,9.00
1953-09-21,22.88,1.40,-0.31,1.00,9.00
1953-09-22,23.20,0.13,1.40,2.00,9.00
1953-09-23,23.23,0.04,0.13,3.00,9.00
1953-09-24,23.24,0.26,0.04,4.00,9.00
1953-09-25,23.30,0.64,0.26,5.00,9.00
1953-09-28,23.45,0.17,0.64,1.00,9.00
1953-09-29,23.49,-0.60,0.17,2.00,9.00
1953-09-30,23.35,0.60,-0.60,3.00,9.00
1953-10-01,23.49,0.43,0.60,4.00,10.00
1953-10-02,23.59,-0.47,0.43,5.00,10.00
1953-10-05,23.48,-0.38,-0.47,1.00,10.00
1953-10-06,23.39,0.81,-0.38,2.00,10.00
1953-10-07,23.58,0.17,0.81,3.00,10.00
1953-10-08,23.62,0.17,0.17,4.00,10.00
1953-10-09,23.66,-0.38,0.17,5.00,10.00
1953-10-13,23.57,0.47,-0.38,2.00,10.00
1953-10-14,23.68,1.14,0.47,3.00,10.00
1953-10-15,23.95,0.79,1.14,4.00,10.00
1953-10-16,24.14,0.08,0.79,5.00,10.00
1953-10-19,24.16,0.04,0.08,1.00,10.00
1953-10-20,24.17,0.08,0.04,2.00,10.00
1953-10-21,24.19,0.45,0.08,3.00,10.00
1953-10-22,24.30,0.21,0.45,4.00,10.00
1953-10-23,24.35,-0.16,0.21,5.00,10.00
1953-10-26,24.31,-0.21,-0.16,1.00,10.00
1953-10-27,24.26,0.12,-0.21,2.00,10.00
1953-10-28,24.29,1.19,0.12,3.00,10.00
1953-10-29,24.58,-0.16,1.19,4.00,10.00
1953-10-30,24.54,0.49,-0.16,5.00,10.00
1953-11-02,24.66,-0.61,0.49,1.00,11.00
1953-11-04,24.51,0.53,-0.61,3.00,11.00
1953-11-05,24.64,-0.12,0.53,4.00,11.00
1953-11-06,24.61,0.20,-0.12,5.00,11.00
1953-11-09,24.66,-1.18,0.20,1.00,11.00
1953-11-10,24.37,0.37,-1.18,2.00,11.00
1953-11-12,24.46,0.33,0.37,4.00,11.00
1953-11-13,24.54,-0.65,0.33,5.00,11.00
1953-11-16,24.38,-0.53,-0.65,1.00,11.00
1953-11-17,24.25,0.16,-0.53,2.00,11.00
1953-11-18,24.29,0.45,0.16,3.00,11.00
1953-11-19,24.40,0.16,0.45,4.00,11.00
1953-11-20,24.44,-0.33,0.16,5.00,11.00
1953-11-23,24.36,0.57,-0.33,1.00,11.00
1953-11-24,24.50,0.08,0.57,2.00,11.00
1953-11-25,24.52,0.57,0.08,3.00,11.00
1953-11-27,24.66,0.41,0.57,5.00,11.00
1953-11-30,24.76,0.08,0.41,1.00,11.00
1953-12-01,24.78,0.69,0.08,2.00,12.00
1953-12-02,24.95,0.08,0.69,3.00,12.00
1953-12-03,24.97,0.04,0.08,4.00,12.00
1953-12-04,24.98,-0.12,0.04,5.00,12.00
1953-12-07,24.95,-0.32,-0.12,1.00,12.00
1953-12-08,24.87,-0.12,-0.32,2.00,12.00
1953-12-09,24.84,-0.24,-0.12,3.00,12.00
1953-12-10,24.78,-0.08,-0.24,4.00,12.00
1953-12-11,24.76,-0.28,-0.08,5.00,12.00
1953-12-14,24.69,0.08,-0.28,1.00,12.00
1953-12-15,24.71,1.01,0.08,2.00,12.00
1953-12-16,24.96,-0.08,1.01,3.00,12.00
1953-12-17,24.94,0.20,-0.08,4.00,12.00
1953-12-18,24.99,-0.16,0.20,5.00,12.00
1953-12-21,24.95,-0.76,-0.16,1.00,12.00
1953-12-22,24.76,-0.28,-0.76,2.00,12.00
1953-12-23,24.69,0.45,-0.28,3.00,12.00
1953-12-24,24.80,-0.36,0.45,4.00,12.00
1953-12-28,24.71,-0.65,-0.36,1.00,12.00
1953-12-29,24.55,0.86,-0.65,2.00,12.00
1953-12-30,24.76,0.20,0.86,3.00,12.00
1953-12-31,24.81,0.56,0.20,4.00,12.00
1954-01-04,24.95,0.60,0.56,1.00,1.00
1954-01-05,25.10,0.16,0.60,2.00,1.00
1954-01-06,25.14,-0.32,0.16,3.00,1.00
